UserID,Item1,Item2
1380,3429,1670
4585,168,2608
1578,822,1900
4456,3476,3470
1820,266,1752
5650,2990,3065
2676,2511,408
4370,2272,548
1968,1134,8
4975,2329,1209
2273,3635,1141
1793,1683,1259
4429,1325,1693
2396,1994,3703
2889,161,1629
3494,1131,1399
4979,3369,3276
2314,2555,853
3353,2462,858
1698,3583,2611
3173,3140,1175
1077,1371,2659
1719,2316,1091
4180,3499,3206
6003,1884,3163
2752,2731,1253
1782,3605,2163
4688,2351,406
1531,2810,2560
5456,795,2476
2709,3062,2518
2122,2030,3674
1400,1201,2592
4805,2288,1173
5910,1296,1869
411,1003,3004
5168,247,532
965,1874,755
1418,197,1448
1522,3666,3096
1323,1448,2205
409,3088,2332
670,1167,1281
3809,542,3142
5057,1237,397
4610,278,2362
533,287,57
2812,2592,2797
4273,3392,2136
423,2431,1829
4419,2699,1563
2219,2390,308
2131,1729,2815
1774,1537,408
4718,2045,1884
4165,2683,1577
939,1919,2776
1241,408,344
308,2399,405
2365,3423,348
333,1784,3141
2627,49,2680
4615,726,792
5899,1967,1095
1192,2862,2737
3779,1055,1438
5386,2659,274
4460,2815,1781
3704,2768,3635
3319,645,1676
3953,408,2329
2912,3625,535
3330,1775,771
3886,633,29
5961,845,3604
2851,1934,2990
3461,423,745
3069,1618,771
1554,2601,199
1598,1487,1428
10,3618,2203
6033,2278,463
1972,182,2046
4048,494,3680
4910,3216,2724
4777,820,2986
2907,1426,125
5156,269,2830
850,629,1221
2857,241,235
4971,592,1892
5667,3493,3595
5641,1788,1677
2900,2621,1325
4620,1524,1531
3402,2632,1524
6040,134,1492
3026,2333,1764
4717,2211,2737
5947,3208,3514
2527,1621,16
1711,1189,1063
218,2557,1795
5160,1236,985
2011,1610,2627
1101,3021,3194
3596,3666,2843
1208,2735,1780
4557,3314,2986
834,296,3570
1436,1616,1748
5696,874,641
2687,1576,1630
2334,3195,1586
4944,232,3392
1277,3522,2230
3781,60,2696
5811,1692,356
4534,672,2903
2475,1003,3319
4706,538,452
4853,2326,1949
773,120,361
5774,2391,90
1235,2568,307
4260,3214,127
5315,3359,2022
606,2538,2059
5824,473,1973
4340,2888,1227
4775,655,3605
3941,622,3523
3728,2246,968
2423,2327,1248
1941,127,155
1210,1471,2962
1269,2078,1344
1566,3070,3523
2893,1515,3003
2805,2465,278
982,452,3334
3776,2520,673
3946,254,1645
5453,1794,814
3423,2797,3673
3628,2378,405
1262,2803,2048
4986,1437,1002
3697,1218,3055
5956,959,3079
2621,405,827
5291,2247,3112
5676,3595,3208
944,1331,3614
1224,2402,1384
4549,1009,734
2854,962,1142
1755,2685,607
3730,3231,1848
505,3133,565
4083,43,1692
5534,1603,3108
5704,2400,648
1728,1192,1692
3191,3427,2971
2297,988,1923
3599,2667,2041
1959,1631,306
5461,338,335
4435,1228,3163
100,1590,3139
1497,854,1472
2381,1926,3428
683,3226,2091
5950,1631,3263
4237,2723,1066
2139,647,2998
2359,3291,1108
475,1836,1621
5379,1654,963
3621,299,500
1561,3327,1293
5302,267,3284
4726,800,3367
5569,1258,1611
4670,3018,371
1267,3676,521
5430,2555,1823
870,3387,1173
3393,932,352
4499,3577,3432
1610,1012,3020
5428,1740,2464
3678,3129,1743
5395,2135,3355
3709,2030,874
204,1236,34
1969,3350,2263
4911,937,396
5489,259,1338
4059,1397,1488
2384,1922,1170
5091,1380,3237
1523,3349,1560
4990,3461,2854
2200,1217,1922
5764,1722,3301
3895,3200,2678
1842,3274,1878
208,337,1020
5932,2147,1894
3491,1249,361
3898,1529,2499
3606,1268,957
5557,3128,1362
5545,2780,2680
5929,3552,3208
2979,2487,1493
1912,1442,2541
3492,1783,3547
4641,3450,3438
4949,2826,2633
185,2951,795
1606,448,1360
5690,3182,3238
3314,3338,2324
680,1164,429
1411,241,232
4727,2682,2516
2256,3128,1700
868,3555,1529
493,540,1829
2211,1922,745
3129,3365,118
574,1499,194
1715,2138,3293
2765,1737,665
276,3269,2722
2582,1679,1151
3354,3392,1089
4412,675,926
1423,622,557
2175,2972,3270
2052,2175,2897
5114,918,3202
399,664,3035
144,274,2316
1790,1394,313
3534,1130,2608
5193,3467,1830
2388,2101,3560
1266,751,631
2502,838,970
4751,3694,2585
4482,1522,583
4735,2111,3444
4843,3140,2739
4384,1775,119
2532,814,2643
540,3154,2112
2490,3119,1986
4099,875,3005
2031,1737,1648
4644,3627,1017
2637,412,2282
696,1176,473
3711,2083,1217
2164,781,2338
1799,273,1874
5614,1144,1963
3171,1816,3433
2183,3682,50
4401,1068,1809
1739,2475,2321
4938,995,2588
3522,133,1847
2590,1252,2205
2025,812,2946
1071,126,3497
4581,3195,2673
314,650,962
2316,2313,3523
462,3584,787
1060,3596,1900
4693,3519,1396
1788,729,926
112,192,3227
5266,1173,2697
3110,1594,2756
5202,2563,3057
1445,423,2304
2377,582,2783
4998,3085,2770
3215,2260,127
2680,1370,1614
1073,2563,2691
4213,262,3544
1164,3323,1003
2331,418,173
3719,3272,1115
214,121,2697
701,1325,3325
254,1855,183
460,851,388
507,1002,2828
728,1833,970
2609,1551,3620
890,1184,2688
2831,2527,449
3116,2099,2062
4463,639,2410
2078,1918,1741
5070,1807,1376
2425,3359,2633
3119,3092,842
4168,2412,2910
985,226,852
4965,2364,787
2129,3115,2389
1915,40,3014
5046,1727,641
2625,3003,2476
5670,3523,186
3981,2713,2455
1625,3567,2766
3255,1480,3328
1107,1128,2114
3430,349,145
1724,672,520
4311,1075,1631
5005,1583,1874
764,1591,1263
5982,1367,57
5730,1766,1306
1336,1148,161
1175,3048,307
1853,88,2271
3979,3388,2848
5173,1361,2996
20,2882,3209
4571,1957,655
972,3681,1104
2197,2817,1347
2647,3234,3605
5142,2754,1835
1388,1926,1614
4339,198,3295
4203,3621,860
4281,3389,2211
2493,2271,884
3258,1127,1684
1615,1311,2014
1180,2147,755
5355,2800,3571
1581,2140,995
1889,876,68
993,1996,3122
4392,3121,494
5840,2335,1760
1362,1387,405
5642,981,1584
2882,1577,2752
3669,2588,2282
1322,157,163
4844,2227,1804
284,647,3594
22,313,21
3082,1607,2868
3031,1312,57
3838,3680,2936
4567,962,1451
2180,710,3235
4217,2850,1642
1952,920,291
3395,2407,3479
2487,2765,1614
2939,2223,124
1975,2760,2807
3245,529,2273
3187,2396,473
3194,1193,955
171,197,218
2686,1641,1234
5788,2345,3575
3969,2339,2616
4893,299,1034
5733,985,2110
1666,1023,901
51,1238,1426
2641,352,249
4454,969,1172
5079,1146,3534
1624,1095,3527
3470,3462,2431
4111,1595,3327
372,1900,1892
2247,896,3049
3717,950,1816
2617,1872,1562
3425,2521,2473
2142,3319,964
282,2920,1760
292,633,3361
6020,2994,2111
2745,3214,137
4157,2491,1846
168,736,379
3763,3209,940
969,1604,3260
5086,1514,2722
900,408,2303
956,2422,931
94,2402,2633
5144,1185,3408
523,473,3283
1515,1340,920
3526,402,1673
133,2883,2625
141,3154,2326
3840,755,685
5308,905,3062
3312,352,3676
5258,1652,206
3993,2380,166
3310,3233,3599
577,1576,1911
1399,2286,532
3633,13,3575
5182,1984,1974
3246,2447,2261
21,1663,2964
312,638,2148
1871,3302,2836
3252,3620,2095
4060,2629,880
3081,433,475
1628,3681,1342
3743,1719,697
5550,171,2087
5107,2740,854
5848,918,2068
1063,814,1219
2633,405,3695
3374,2141,1075
5119,3480,924
41,2003,738
5801,662,782
4566,2332,2192
2961,1427,2459
1601,2495,2102
5148,1715,1485
4375,3324,312
3658,814,1095
2931,3003,2979
1036,3698,3321
4097,1185,1553
2263,1122,2532
3222,2358,3522
3433,238,109
5986,2387,3582
1848,3349,3384
989,1171,1631
2672,948,1542
5159,6,2988
653,2590,574
65,2792,1224
2915,1320,18
2189,635,2413
852,3062,3339
1197,3666,2579
5554,1071,834
4261,3665,2462
241,1941,2371
3591,962,2807
1087,2999,2081
3414,3374,3577
5185,1350,2043
2552,1704,1698
4073,1855,2960
5736,3086,2651
1196,359,122
334,452,1612
3722,3485,2803
2671,1715,1478
3422,129,97
5732,21,1763
3785,855,630
4266,2804,1098
2412,3265,2133
3464,3059,2058
3841,3224,3324
5331,500,388
307,3429,184
4956,3379,527
5596,833,19
4790,1040,2299
3952,3436,244
1122,1484,2060
941,2114,3023
4958,1588,2169
1517,3334,479
3817,634,1538
5199,3469,1360
2491,3057,1900
1359,2412,1253
3668,2002,1351
2917,2724,542
950,2598,1338
4475,3200,2888
1906,1888,3527
5994,3353,980
1772,3126,2211
4022,2394,1445
4884,2498,454
5651,512,1576
2844,517,2392
5927,1512,3224
3165,2405,406
807,2179,814
5491,3567,590
1121,237,28
4616,2659,2772
4195,1652,2131
1778,956,924
4106,2952,38
4722,885,1438
1868,2491,2675
3514,300,595
2329,855,3199
321,2132,668
5111,876,795
116,1448,937
1099,3211,2993
2786,2518,2870
1140,104,1338
4762,1448,3451
535,3321,3037
1315,2060,2128
2629,1157,2462
2483,1125,1133
3090,1877,1437
2488,218,266
4953,1879,3158
320,352,2727
3328,8,1706
5136,3079,2621
5533,2239,3237
3482,161,468
2794,3320,1050
5611,2338,2110
1421,1789,2842
4032,3333,1776
1236,8,818
4829,562,1376
2191,980,3035
1730,3304,433
2457,1253,768
494,131,2141
5050,3368,320
1834,2660,2432
1808,1900,2017
3675,1366,3614
3925,3064,833
1139,2374,2029
135,199,2340
2154,538,18
3100,2771,2626
1806,647,3
3230,616,1910
2830,3314,3679
819,127,2751
4411,1446,3523
4295,513,629
584,1556,2009
4280,406,748
2611,1957,3186
4309,3069,3532
914,2805,1382
1847,428,2696
2754,538,710
74,2668,2086
2599,479,2851
5928,405,1206
5919,3118,2136
5501,1913,3507
3253,1888,3163
2506,152,2816
963,773,2580
2111,3141,2612
332,2814,137
4565,3477,3183
1897,316,734
726,673,896
158,3266,468
6011,262,779
6,301,170
4184,1556,1851
2184,2143,860
1345,3697,3666
2905,2176,2029
2172,2183,2974
717,195,776
2143,2705,3224
5390,2800,2909
123,2488,982
4820,1652,3569
2262,1631,481
3750,948,1464
5984,734,3401
5872,1524,2299
563,2475,1425
2848,2436,3042
4360,3492,736
5771,2120,85
3404,1598,2765
5858,3023,1357
2583,1724,3019
75,574,213
1085,2886,645
4973,3500,2510
3643,656,627
3248,2491,2212
1199,499,255
5309,3115,634
3335,3103,564
1844,2742,2259
2684,1383,1546
2561,3019,3070
5305,1934,1915
2393,3494,1580
4233,1902,2010
5517,1942,1183
4270,1084,1809
5949,2946,3418
1519,3592,56
3269,1627,2971
5028,1472,1487
3842,757,2734
1516,10,1019
121,814,2031
897,3201,3154
1682,1603,1674
3961,2215,2195
1590,1432,509
1155,2407,2203
1547,1260,1612
3850,82,3112
620,1888,1691
6025,1130,2115
4867,641,3671
3061,2275,3394
2127,512,1974
1602,1586,2408
3250,1268,1276
2793,743,2990
4220,332,838
2835,645,982
5279,2077,2348
1651,2159,3139
4691,60,3185
3992,3538,266
1766,2066,2675
1592,382,2445
998,287,1983
4952,641,1560
2443,3454,3698
5841,859,2536
1750,2583,1715
3569,2808,1784
3001,2557,3197
2361,989,509
5223,1907,1615
1131,2106,520
2875,2959,2076
4985,1621,1178
1000,671,1739
4945,1925,3064
2868,3523,2478
4602,359,1141
5259,1441,2861
5383,3373,348
1017,1912,689
5275,601,1621
5897,601,2878
4704,659,2855
3700,1438,1333
126,2390,566
1223,3018,1650
1696,308,3587
889,1323,2738
4089,3553,447
5825,1460,540
675,1080,2791
3646,60,2881
5496,1967,4
1629,3461,1908
4812,449,1571
2029,592,249
2269,2102,277
5398,1397,2189
1145,930,1589
3810,3156,1716
5120,241,1114
4642,1870,1618
841,2298,2652
456,1484,2658
3823,2908,3685
724,1701,1071
3196,1446,736
855,3392,920
29,1180,1039
4857,2424,1976
2327,1037,1749
5898,2211,2602
2707,1734,196
2815,3559,2261
4680,1857,726
4743,1611,2100
3322,2524,2130
5860,830,1286
1484,3148,1624
42,948,3488
5663,1631,2925
1784,517,3347
5761,1900,2439
1474,1138,1492
3523,392,307
1373,3666,196
327,1618,1486
1804,2736,1127
2399,2808,1880
2064,2718,1155
2972,1803,948
4479,210,2639
2119,1074,2744
4120,562,2287
3357,1385,2401
3382,639,3083
3025,3689,2811
3032,2875,786
434,2587,53
898,1470,2465
1480,594,1524
2123,3281,2524
2644,2013,1490
5103,2879,2259
4601,710,210
4801,1981,4
2993,302,3684
1048,61,143
2259,2248,2016
4962,1117,3125
5060,3604,238
2461,1443,2935
1410,3351,2194
5068,2751,948
3234,3288,2670
4116,1537,3015
2217,1602,2461
4594,3000,990
572,2719,1163
4167,2214,405
1957,1441,1524
817,1908,1621
2587,3086,1005
654,3025,266
5915,3492,538
5977,694,199
5174,2727,1996
4838,1413,50
3846,343,988
5744,149,2776
3657,538,1945
4093,2624,1095
4810,814,1077
5087,281,3520
5495,684,2827
167,320,187
538,1080,641
5010,237,3235
1753,109,1596
1787,1397,1173
4445,1368,1691
1163,647,2190
4127,54,988
1907,175,3466
2422,775,673
337,298,138
5100,733,686
1307,1502,2807
4426,1614,2793
68,920,3455
5112,1085,988
4541,533,1465
1441,2447,1576
2372,1062,2205
3369,2186,2408
1455,1825,3528
3015,256,776
3296,806,39
5053,3528,3606
5988,2697,338
4630,2840,278
4520,2248,1764
2043,8,561
3039,1939,502
1559,2796,620
4319,3542,3505
3204,2092,3401
593,2350,1692
342,2155,2243
4713,1173,3260
4832,1095,3342
4069,1172,1581
5856,346,1669
5436,2494,3172
3379,405,3676
5662,2659,1712
2821,137,955
183,2718,484
719,691,3467
2291,2175,2101
4063,805,410
1976,3532,3505
1587,3369,2109
5200,2807,3423
127,884,639
4118,2086,2574
3089,1984,81
1075,287,2307
2162,1529,539
3638,2624,1677
4377,1038,2827
95,629,1784
4756,213,140
4484,925,2360
3045,1898,103
80,1760,2549
1200,3601,52
5507,737,14
1878,305,1774
3144,1038,3350
5797,2462,3543
3347,3237,3390
5209,838,1919
2890,2010,2464
1767,3694,3579
1958,247,49
2976,1934,1671
2833,1690,1710
4552,2602,2928
4770,1221,3586
1357,1013,3191
5515,405,3488
5718,3209,180
1170,2971,3624
4055,3203,3594
3241,1069,3158
549,405,589
2864,2285,2442
4666,1042,90
3879,1702,3640
1664,2120,726
4715,2459,192
555,3520,3035
1295,3423,3672
5333,1338,102
2668,1448,2983
26,1603,3231
5543,2401,946
5095,299,2126
232,3295,218
928,1397,554
844,247,3496
4320,475,3450
2265,2246,2539
2566,2014,3004
5767,3403,296
1146,2741,562
5609,2830,514
2084,3476,1301
3812,2817,647
708,631,1274
5446,1420,3035
575,1486,745
3469,1486,518
2167,2905,982
4367,2049,960
4027,1221,1411
3474,3588,1815
4250,3427,634
1693,3307,1394
5014,3633,3062
3869,1013,2705
881,1569,844
853,3238,2778
1911,2636,512
4436,671,3238
1716,1887,935
590,1694,1394
544,1581,3171
3359,1486,1014
3914,1622,2942
5002,584,1874
1313,829,2401
5195,2410,1431
5245,3398,199
406,479,2096
1291,2814,2821
5551,517,2202
3424,3170,2112
5353,1875,1055
5980,402,826
4104,2640,1965
2925,848,3543
4672,2667,1172
4299,2626,116
2560,3666,1262
3243,1938,32
365,2320,2984
4870,228,1552
5338,3567,1579
5741,1396,2915
169,1873,2627
1611,2661,1124
1558,513,1134
2550,324,3112
2332,1830,3003
1406,2597,2900
1304,241,3002
2772,3163,2168
1702,2036,1659
585,1040,205
1908,2335,906
1836,832,310
4578,1264,1445
1690,3392,1892
2146,1759,473
4000,1543,2453
1147,3532,3629
4623,2314,3432
2751,3243,1308
4387,657,749
4058,532,22
4410,402,1641
2766,361,1887
2380,174,3603
2465,2914,2517
5201,2881,3528
